Energy_Consumption_kWh,Vehicle_ID,Traffic_Condition,Speed_kmh,Slope_%,Temperature_C,Road_Type,Humidity_%,Wind_Speed_ms,Weather_Condition
6.14307,1160,2,35.6749,9.66172,21.3198,2,66.8195,4.76048,3
7.05337,1951,3,23.1212,2.7057,21.3417,2,71.8626,6.6549,3
11.713,1784,3,84.1368,-4.87072,21.3444,2,62.6845,12.8395,4
10.1633,1158,3,78.1166,-4.38235,21.47,2,61.3168,0.496861,1
4.69075,1382,1,5.97372,-2.88554,21.4976,2,20.2326,11.8639,1
10.1512,1632,2,113.184,-0.992219,21.5062,2,41.0155,11.1111,2
10.3443,1189,2,117.277,7.3742,21.5142,2,32.3557,11.6197,3
6.24269,1087,2,22.2932,5.86106,21.5424,2,56.7361,2.16858,1
8.09422,1506,3,57.9121,-3.57773,21.567,2,74.1745,0.472842,3
7.25506,1928,1,16.3804,7.46537,21.6043,2,62.3608,8.65192,4
6.59095,1736,2,18.2091,-3.14714,21.6463,2,44.8652,4.4596,1
8.37349,1128,2,20.0145,-2.37455,21.6483,2,56.3761,11.8703,1
8.19894,1640,2,25.6251,-4.55509,21.6728,2,64.6866,12.9267,1
8.49369,1803,3,80.6471,2.87448,21.7078,2,50.6743,0.377126,1
7.88975,1725,3,73.7003,3.70464,21.7582,2,57.5095,10.4542,2
6.55634,1624,2,22.8496,5.01863,21.8182,2,89.6128,5.17738,4
8.95793,1688,1,76.5329,5.65408,21.8305,2,44.3526,7.88983,1
7.58359,1439,3,66.2806,5.87544,21.8768,2,54.4893,9.39253,4
6.97436,1004,3,37.6651,-0.422462,21.9812,2,39.6927,11.8031,1
6.80349,1259,2,29.7945,-4.43474,21.9835,2,31.9723,7.19896,1
6.80521,1577,1,21.6789,-0.0776807,22.0026,2,62.7033,8.34141,2
11.8528,1813,2,107.467,7.69331,22.0127,2,49.0334,13.8604,1
5.08899,1751,3,33.7939,0.68542,22.0159,2,43.2876,7.37095,4
7.49136,1194,3,19.5349,5.20004,22.0374,2,37.3098,7.75426,2
5.33423,1667,3,20.0989,0.120098,22.0376,2,37.2198,1.60786,4
8.25574,1908,3,38.9195,-2.49666,22.0433,2,27.6126,11.6874,2
11.0459,1007,1,107.832,-2.50191,22.1808,2,20.8599,11.4083,4
6.75976,1353,3,14.5387,3.42569,22.2961,2,20.169,10.6611,4
5.05221,1914,2,53.9765,7.60351,22.3116,2,37.2552,11.4488,4
7.61662,1040,3,49.9285,3.88636,22.3179,2,68.7046,0.540694,3
8.16682,1092,3,18.0567,7.39084,22.3401,2,31.5209,3.74973,4
6.93198,1213,2,45.2173,5.3234,22.3795,2,87.4893,3.03341,4
7.0387,1302,2,20.485,1.29479,22.4108,2,81.4127,12.5673,2
9.45637,1193,3,28.7053,7.3393,22.4416,2,49.7803,10.4541,3
7.28522,1253,2,40.2488,5.23269,22.4556,2,69.0427,0.401796,3
7.66306,1441,3,44.6069,-4.67877,22.4922,2,22.0895,14.6701,3
7.79764,1504,2,40.0855,0.684618,22.4971,2,62.1515,2.80238,3
7.63633,1695,1,58.9597,-0.471135,22.5216,2,59.1988,3.46934,4
9.87333,1403,2,83.6651,1.67957,22.5844,2,21.63,11.9406,4
9.00882,1072,1,92.068,-1.18076,22.6214,2,33.6745,12.8812,2
7.39598,1257,3,24.7503,0.191096,22.6272,2,33.2953,10.8146,3
8.5883,1426,2,16.734,-4.5122,22.6856,2,60.7561,13.8208,3
6.10799,1770,2,33.8967,6.97052,22.7218,2,23.8231,6.51113,4
8.65458,1763,2,105.95,7.29635,22.7706,2,45.3853,14.1392,4
9.22446,1897,2,93.8189,9.15333,22.8248,2,59.0935,12.3255,1
8.56918,1276,3,14.1002,7.15067,22.8283,2,68.2445,8.44418,3
9.0426,1313,1,98.7581,-0.209711,22.8593,2,54.4524,0.0452078,3
7.64599,1811,3,10.1626,2.98078,22.8632,2,29.0677,9.05617,3
7.78116,1166,3,77.9411,6.38247,22.8667,2,47.0119,0.893378,3
7.05731,1957,2,37.6018,-2.43003,22.8852,2,26.7494,9.84618,1
7.87944,1656,1,12.6472,8.78284,22.9007,2,83.0041,2.76352,4
6.07251,1384,3,33.8974,-3.97438,22.9106,2,55.3881,2.11919,2
8.39089,1569,1,116.073,-2.28993,22.9294,2,42.5148,11.1395,2
6.02527,1127,3,53.02,2.18918,22.9438,2,32.8562,3.05513,2
11.0094,1306,2,90.7741,9.93832,22.9985,2,56.7908,0.897261,1
7.59416,1202,2,10.1719,6.95637,23.0054,2,58.1774,6.70112,4
11.2641,1441,3,104.463,4.61899,23.0079,2,79.0653,5.58315,1
11.0521,1762,3,111.127,1.98868,23.0343,2,36.3411,12.1164,1
8.53599,1003,3,98.9366,-3.72806,23.0345,2,32.352,1.80544,3
8.99213,1627,3,104.345,-2.36817,23.0391,2,66.5183,0.482481,1
7.81755,1864,2,66.3378,-1.35287,23.0491,2,61.2858,9.46854,3
9.56835,1487,2,42.531,3.60016,23.0556,2,79.5191,10.7113,2
3.71142,1763,1,23.6527,7.08015,23.068,2,53.3337,2.53746,2
9.64368,1696,2,103.37,7.46631,23.1055,2,48.938,4.81984,4
7.21013,1159,3,43.3999,3.23767,23.1082,2,25.5943,2.2141,3
8.90453,1451,1,94.0163,-2.87245,23.1119,2,29.4167,11.2295,4
11.5554,1997,3,109.807,6.04357,23.1179,2,80.0292,5.96167,1
10.5189,1036,2,106.849,1.84229,23.1189,2,31.0877,4.27761,4
6.36609,1395,1,60.0334,-0.995459,23.1323,2,64.1201,6.79313,1
7.27827,1205,1,6.2826,7.55051,23.1329,2,36.4076,14.4099,2
11.2367,1242,3,95.1771,-4.81861,23.2095,2,30.8931,5.99497,4
9.64089,1317,1,109.361,3.37328,23.2139,2,70.1499,12.5503,3
9.71371,1636,3,69.4508,8.42112,23.2428,2,34.2374,12.2799,3
11.63,1107,3,114.755,5.19804,23.2532,2,20.3094,4.72634,3
8.80016,1144,2,57.8559,9.02674,23.2657,2,24.6201,0.455703,3
6.08282,1457,3,17.1601,-1.6564,23.2688,2,69.6752,11.3116,1
9.27826,1293,1,80.2985,-4.68186,23.28,2,54.7319,4.68309,2
4.29864,1839,3,6.80165,1.47739,23.2868,2,74.8365,12.5429,3
13.3966,1761,1,113.062,5.0112,23.3221,2,71.9188,7.89035,4
5.9321,1065,3,6.55324,-1.71466,23.327,2,45.9741,3.40389,2
6.88167,1220,1,28.119,-4.90543,23.3442,2,59.0911,3.21146,1
5.90446,1689,3,72.0951,4.27126,23.3827,2,39.6495,10.5621,3
6.71419,1083,2,32.1597,8.45086,23.4033,2,40.6644,2.59658,1
8.68522,1385,3,8.0681,-2.4916,23.4082,2,81.6555,2.74633,2
11.5203,1219,3,91.9622,4.90843,23.4174,2,42.9986,1.6571,2
9.36315,1357,1,75.6706,-0.34625,23.4289,2,66.6222,6.28509,1
11.2141,1832,2,103.732,6.98675,23.4388,2,52.5048,7.75496,2
6.60845,1074,1,61.1825,4.84173,23.4512,2,39.0435,9.79555,2
9.74781,1571,1,94.6697,9.34868,23.4667,2,68.7981,2.36439,2
10.7299,1825,3,82.9496,-2.29353,23.5504,2,80.9035,0.412984,4
7.96722,1211,2,26.5486,9.57467,23.6268,2,30.3861,4.21941,1
5.21728,1806,2,5.6636,8.37581,23.6361,2,40.052,2.76437,4
4.6022,1950,2,19.2555,7.7879,23.6904,2,28.8461,9.42152,1
9.715,1761,3,57.6162,3.77349,23.6942,2,68.3753,13.7314,4
10.4295,1760,2,84.7495,1.71615,23.7123,2,76.3428,12.4303,1
7.24856,1343,3,49.3373,-1.46279,23.7294,2,75.1793,3.77074,2
9.08216,1054,2,64.5714,-4.38884,23.8032,2,53.2037,13.4738,4
5.79975,1011,1,19.6339,5.36538,23.8194,2,43.96,5.35998,1
10.8821,1435,2,91.1424,-3.15245,23.8344,2,77.7891,8.27299,2
9.72352,1611,3,72.9303,2.48169,23.8381,2,42.9172,10.8333,1
8.03237,1827,1,56.8123,1.98004,23.8647,2,86.6969,10.1181,4
10.2642,1459,3,80.7244,7.47865,23.8672,2,48.7244,10.198,4
5.61158,1462,2,18.4095,5.36348,23.8779,2,33.0566,14.4334,2
11.6751,1804,2,113.127,-1.0451,23.8807,2,83.0952,8.27573,4
10.6146,1153,3,73.2656,6.65521,23.8931,2,87.1037,9.44281,4
8.48459,1046,3,37.5414,6.21262,23.9484,2,80.071,3.90841,3
9.49617,1770,1,39.4889,0.595926,23.953,2,68.7613,4.42673,2
10.1088,1717,2,112.688,6.66535,23.9703,2,44.1804,14.19,2
9.71094,1860,1,94.3447,8.22466,23.9776,2,60.8948,12.2748,2
7.93532,1414,3,41.0286,-0.246663,23.9868,2,68.6424,6.22908,2
8.0633,1703,3,25.2608,4.39253,23.995,2,61.2565,2.42391,3
9.95659,1402,1,79.4296,-1.8876,24.0027,2,57.8436,7.946,4
10.6492,1370,1,114.916,-0.593308,24.0151,2,78.5294,3.58582,1
5.49824,1275,3,10.9591,0.300218,24.0749,2,60.6875,3.38426,4
7.37072,1987,2,25.8431,4.75167,24.0895,2,31.5663,6.77009,1
4.98503,1301,1,34.3362,-0.82525,24.1122,2,31.0076,4.24587,3
11.2392,1484,3,82.4423,9.87072,24.1167,2,88.8809,7.16527,4
8.86559,1216,1,94.4068,0.837969,24.142,2,64.1614,14.1126,4
10.0682,1543,2,67.3913,-2.65664,24.1431,2,89.0085,7.04889,2
7.86536,1583,2,79.5973,7.23958,24.1452,2,23.3301,14.4549,4
7.32532,1158,2,2.95733,2.7533,24.1665,2,72.8182,3.88873,4
9.58632,1112,2,68.3379,-3.37028,24.199,2,36.4703,2.30456,2
8.04234,1766,2,41.4577,8.30076,24.2008,2,38.8407,12.3506,1
10.0813,1952,3,85.4067,4.87282,24.206,2,60.7062,12.2806,1
9.65247,1292,3,69.425,-0.4313,24.2093,2,67.3571,2.231,3
7.16668,1726,2,32.1111,-1.84692,24.2363,2,79.9369,2.85791,4
8.04256,1379,3,75.4112,2.17575,24.25,2,64.2598,8.50614,3
9.91437,1497,1,111.329,9.65466,24.3202,2,74.4325,4.74274,4
7.47729,1255,2,11.048,6.80779,24.3674,2,68.5345,2.38929,2
9.13153,1404,2,80.4873,6.72076,24.3706,2,40.5175,0.140673,2
9.60289,1581,1,92.9583,1.91673,24.3973,2,87.7801,4.83805,2
2.63847,1131,1,9.99092,9.86949,24.4115,2,25.0675,7.62196,3
9.06747,1114,2,67.0871,2.33744,24.4354,2,22.698,0.578212,4
4.73302,1659,1,31.031,-1.92453,24.4473,2,39.4663,8.47899,4
8.92022,1921,3,45.0563,-0.592709,24.4653,2,84.8824,5.79048,3
8.16649,1511,3,87.7044,0.979916,24.4943,2,68.5577,13.1133,3
6.34634,1660,3,37.2041,-2.23057,24.511,2,54.4699,5.36857,3
6.20951,1891,2,1.93496,6.36696,24.5212,2,84.0126,9.10638,1
11.46,1644,1,96.8714,1.36168,24.5766,2,78.2645,9.51699,1
7.55909,1516,3,60.5404,3.69223,24.6441,2,34.5416,6.21852,4
8.73118,1458,3,60.3701,5.62843,24.6515,2,35.07,8.54026,2
8.39713,1287,3,71.7202,1.76315,24.709,2,45.3971,3.86877,3
11.5146,1504,3,92.547,-4.17842,24.728,2,46.2006,4.89673,4
6.7418,1232,3,55.0949,2.91916,24.7445,2,43.9142,12.909,1
11.7318,1396,2,102.738,8.80306,24.7486,2,62.0247,8.34966,1
4.24489,1604,3,8.89265,5.56536,24.7732,2,45.9841,2.36013,1
10.0801,1177,2,59.8,-0.947776,24.8265,2,82.5634,4.1093,1
6.28785,1118,2,31.0551,6.7117,24.8803,2,65.3277,5.66598,4
8.9949,1080,1,89.9832,0.351178,24.8854,2,65.1013,11.6996,2
6.66244,1012,2,2.0363,2.9904,24.9272,2,82.4974,6.68668,3
10.3739,1202,3,105.717,0.0380929,24.932,2,64.6461,14.8132,1
6.42886,1498,3,50.272,5.27045,24.9358,2,21.0859,12.1512,2
5.36035,1523,2,21.4914,5.47313,24.9712,2,24.4652,11.8873,1
9.9117,1267,2,90.5118,2.21802,25.0018,2,29.1825,14.5545,4
9.90178,1866,3,83.2053,1.28036,25.0092,2,48.67,8.69661,4
9.61553,1342,2,73.6082,9.98665,25.0273,2,69.6438,7.03954,2
6.20043,1418,2,54.9904,-2.30005,25.0504,2,55.6486,4.60007,1
9.57166,1697,2,86.0618,-0.904701,25.1231,2,37.032,9.63371,1
7.84239,1025,3,4.71233,3.03802,25.1903,2,39.4694,8.80533,4
7.38977,1568,2,4.04117,1.16232,25.2049,2,49.6496,12.5384,3
6.78763,1804,2,39.8607,-2.93586,25.2268,2,74.4359,5.22521,1
8.01097,1749,1,74.8206,9.50678,25.242,2,43.6153,12.0356,3
11.505,1946,3,119.73,-0.662476,25.2445,2,56.0581,8.7231,1
8.77479,1519,2,50.3202,-0.507414,25.4426,2,43.6124,12.1797,4
4.78598,1992,3,17.1938,5.76532,25.4442,2,25.6038,9.65876,3
7.0375,1595,2,75.355,4.54921,25.4593,2,44.9807,7.36237,2
8.78338,1307,1,77.7908,6.42311,25.4614,2,33.752,0.675202,4
6.08319,1813,1,15.9941,9.60009,25.4929,2,67.5702,1.94874,4
8.20773,1125,3,59.6601,2.33452,25.5117,2,84.8533,5.51083,3
9.35193,1510,2,49.1294,9.03716,25.519,2,73.8401,10.0205,1
8.59748,1206,2,61.3831,1.37185,25.5343,2,49.6268,6.86152,3
9.43593,1392,2,67.9417,4.65873,25.5356,2,48.2613,12.3895,2
7.92743,1086,1,57.2899,0.203898,25.5866,2,75.0268,3.93427,2
11.2525,1714,3,82.809,6.35965,25.6123,2,35.2049,4.44004,1
11.562,1276,2,71.1082,6.51433,25.6313,2,75.0564,4.31002,3
12.9301,1123,1,119.056,9.78229,25.6737,2,69.9847,3.31439,1
10.5204,1887,1,113.511,-3.94915,25.6746,2,52.4323,8.74845,3
5.80049,1872,3,40.4945,4.06526,25.6762,2,37.7281,8.81065,4
8.92158,1475,1,4.73011,7.74932,25.7004,2,55.616,14.6037,3
12.6318,1679,3,87.4193,-0.376626,25.7148,2,83.9239,11.53,1
10.3103,1871,1,65.3379,0.436742,25.717,2,87.3924,11.4218,4
6.57293,1799,2,23.2122,2.05353,25.7877,2,74.8817,14.8407,4
12.5636,1936,3,112.129,5.45793,25.7934,2,75.8057,3.58273,3
10.382,1318,1,81.4995,0.432987,25.8031,2,73.5892,1.91625,1
7.16328,1928,1,64.3122,3.69031,25.8216,2,85.0909,7.94982,4
7.13695,1905,3,58.232,-0.840834,25.8335,2,67.1284,9.54811,4
7.30065,1381,1,19.7479,8.20893,25.9209,2,79.2555,4.60853,4
5.141,1245,1,30.3722,-2.81259,25.9288,2,37.5745,8.54961,4
8.88802,1627,2,79.9921,3.97289,25.9338,2,26.448,7.52515,3
10.9747,1001,1,110.189,-1.48074,26.0321,2,84.4676,11.1161,4
11.2582,1624,3,112.883,6.80421,26.0632,2,36.9565,7.72304,1
5.85821,1805,2,6.04194,-2.89412,26.0716,2,64.4331,2.43248,3
9.84794,1528,2,90.5919,1.19402,26.0743,2,75.0213,13.7587,2
4.60177,1623,2,2.64794,-1.15424,26.1042,2,44.0063,0.459788,4
8.69983,1043,1,83.1454,0.228678,26.113,2,53.3016,9.9075,2
8.5674,1962,2,62.7012,3.69329,26.1881,2,72.7091,13.1207,4
13.0553,1763,3,111.785,-3.8923,26.1915,2,86.3808,7.73083,3
8.8609,1851,2,49.9096,-3.82834,26.1932,2,65.1908,4.40373,4
6.48615,1885,3,9.44372,-3.09828,26.2294,2,82.8633,13.6792,3
6.288,1592,1,66.6659,-3.63379,26.2695,2,60.2785,3.89338,4
10.2976,1159,3,67.7513,-3.77241,26.2732,2,26.9769,7.82031,3
4.33283,1481,2,0.851584,-3.05322,26.335,2,74.7463,8.34621,1
11.8467,1456,3,119.14,-1.05144,26.3412,2,38.081,6.25881,1
6.38358,1351,2,28.5948,8.6453,26.3771,2,20.1064,6.9177,4
10.1197,1372,1,105.255,6.71604,26.3917,2,48.2442,3.20412,3
5.94232,1703,2,37.1363,0.756357,26.4023,2,75.8564,11.3532,1
9.3269,1219,2,38.488,6.46714,26.4154,2,83.1044,8.18761,1
6.07918,1419,3,14.1862,8.91831,26.417,2,89.5794,1.68383,1
9.36884,1392,1,34.7025,7.73395,26.4475,2,38.1375,13.6347,2
12.9423,1385,3,111.62,6.68182,26.5077,2,64.2053,14.0607,1
6.77283,1880,2,33.0228,8.18428,26.5143,2,33.4453,4.32043,3
7.43919,1742,3,15.1365,-0.33314,26.519,2,38.8393,12.1607,4
7.53293,1910,1,66.8182,4.0247,26.5299,2,60.9582,14.1492,1
7.74785,1022,1,54.758,-2.45219,26.5475,2,34.0975,3.26411,2
9.33393,1778,1,54.007,-4.41795,26.5942,2,71.1025,13.6869,3
5.84055,1182,1,22.4816,-2.50137,26.6395,2,88.209,4.70782,2
5.05138,1858,2,12.2799,-1.83108,26.6418,2,73.1352,12.6441,1
8.89122,1904,1,43.2072,-3.79925,26.6623,2,49.1113,2.72816,2
8.47095,1947,3,51.4875,-3.6396,26.696,2,38.9511,9.68426,4
8.23232,1562,1,103.395,8.67557,26.7178,2,39.5242,1.62284,1
13.3344,1226,3,87.2468,-1.71571,26.7267,2,82.1173,11.191,1
7.13209,1996,2,21.5104,2.46707,26.7392,2,76.6487,1.4621,4
5.73611,1130,1,22.4289,-4.18387,26.7414,2,73.9413,11.313,1
10.6095,1323,1,90.3273,6.62489,26.775,2,81.4197,14.6021,4
9.16392,1611,3,53.8622,7.03955,26.8488,2,76.3814,3.24953,4
9.67241,1586,2,58.2307,9.28762,26.8585,2,81.6896,2.64521,4
7.96632,1777,1,53.6249,-1.4241,26.9109,2,24.1987,5.97701,2
10.8573,1946,2,119.11,1.64505,26.9409,2,51.7401,12.4084,3
10.069,1882,1,83.0414,-4.27486,26.9762,2,25.6135,12.9064,3
5.68891,1011,1,24.5108,-2.24391,26.9763,2,66.2119,9.09879,3
13.0456,1115,3,77.2115,9.13946,27.0299,2,46.5011,13.6552,1
7.18438,1943,2,35.5412,-0.589982,27.0459,2,38.4081,2.10098,4
7.40531,1052,1,48.5148,6.05353,27.1194,2,24.9277,10.9723,1
10.2453,1219,3,60.0431,8.92616,27.1201,2,54.9122,5.27079,4
8.50146,1272,3,42.0983,-4.55014,27.1227,2,67.3002,11.947,3
8.25867,1148,1,64.7594,2.64972,27.1441,2,46.9358,13.8826,3
5.75089,1287,1,20.1742,2.65665,27.208,2,74.7577,7.97776,4
6.39692,1290,3,4.80829,-1.3595,27.2325,2,80.2386,4.64125,3
11.2007,1160,2,90.1535,-4.59442,27.2796,2,20.8398,11.4112,2
6.17264,1922,2,23.5481,1.42064,27.3264,2,88.38,13.6849,3
8.71649,1132,2,47.1985,1.62589,27.4303,2,81.3472,11.598,3
10.0427,1604,2,106.937,-0.898645,27.4604,2,65.6495,4.50689,2
7.3698,1116,3,10.7067,-0.699096,27.4837,2,53.7209,4.0234,3
4.99656,1287,3,19.9804,-1.32751,27.4975,2,70.9751,5.28731,1
7.823,1919,2,4.72702,8.70124,27.546,2,50.2709,9.53313,3
12.0117,1815,1,109.812,4.55885,27.564,2,45.4214,12.061,4
10.4497,1814,2,98.6857,9.76999,27.5648,2,55.2668,2.43211,4
10.5825,1818,3,59.2577,3.89811,27.5911,2,87.9181,10.0239,1
12.0967,1573,3,119.002,9.82729,27.6321,2,82.9775,11.1949,4
7.0195,1858,2,19.7144,-1.38365,27.6567,2,38.9326,7.08015,4
7.28758,1898,1,40.8005,2.53096,27.6695,2,59.7323,4.05769,1
9.49327,1578,2,47.5575,2.76159,27.6754,2,77.5436,6.10119,2
6.664,1434,2,60.1531,4.59289,27.6938,2,24.708,2.53843,3
6.72867,1052,1,6.19888,0.562935,27.7206,2,54.3785,12.2303,3
5.44189,1536,2,30.9961,1.68012,27.7466,2,74.6839,8.93665,4
5.59727,1812,1,1.20564,8.80178,27.7614,2,42.72,6.27662,1
8.00268,1283,1,3.2528,1.5305,27.7824,2,89.9183,7.07838,4
9.08226,1922,3,97.0828,2.82868,27.8099,2,25.2391,8.74281,4
6.75061,1700,1,26.8323,9.06958,27.8184,2,59.9399,3.36486,4
7.28672,1303,2,62.2497,-4.48051,27.8354,2,68.5248,4.77141,2
7.39664,1800,3,72.2963,6.87856,27.8406,2,48.9539,0.443124,3
6.63939,1435,3,15.8965,4.14307,27.8444,2,87.2663,6.72457,3
10.4236,1985,3,68.6778,9.04124,27.8654,2,35.6498,4.39608,2
10.9155,1304,2,91.9833,-2.56841,27.8784,2,24.7431,1.88323,3
6.9063,1760,3,20.108,8.92419,27.9079,2,79.2508,6.44285,1
10.2958,1381,1,115.385,9.21372,27.9461,2,20.1918,12.1265,1
8.54721,1111,1,67.4533,0.96275,28.0076,2,77.8377,9.39839,3
7.24838,1382,3,33.8302,8.13556,28.0131,2,27.3632,0.42257,1
9.73387,1009,3,85.6392,3.36559,28.0247,2,26.3549,0.910411,1
11.2093,1046,2,90.2537,3.92716,28.0766,2,55.5167,4.58262,4
11.9517,1475,3,82.7172,-4.49348,28.0992,2,46.2274,10.8289,4
6.40262,1114,3,46.4048,0.450757,28.1071,2,59.7533,2.55822,3
6.07176,1206,2,24.5338,8.61847,28.196,2,84.486,4.56359,1
8.66967,1622,3,65.8306,-1.86625,28.2381,2,40.5999,4.10354,3
10.3458,1997,2,111.457,-2.7248,28.2393,2,59.7043,13.2902,3
9.77329,1782,2,87.5088,-1.2155,28.2614,2,50.0404,5.45946,1
11.2163,1434,2,80.8375,8.26357,28.2888,2,65.4061,11.5459,2
7.41483,1225,1,58.485,-4.35668,28.2958,2,82.7451,4.78564,1
12.4203,1472,3,102.999,7.20961,28.3121,2,84.5926,4.10445,3
6.90508,1387,1,30.7551,-3.42513,28.3133,2,63.1515,12.5696,3
7.88406,1112,2,45.794,-4.00343,28.3166,2,27.4931,12.9918,2
10.8037,1323,1,81.1633,9.648,28.322,2,32.6832,0.672114,1
7.84538,1804,3,43.5579,-0.698466,28.3465,2,36.1006,1.87205,4
8.27735,1578,2,37.9763,3.53914,28.3617,2,57.1195,13.491,2
6.53195,1163,3,55.1476,-3.96663,28.38,2,75.6755,13.0694,4
9.93577,1880,3,85.9677,-0.15651,28.3936,2,89.7927,3.77214,4
7.36332,1963,2,49.8753,9.04648,28.4225,2,24.7883,6.41193,1
4.93654,1661,3,12.9653,5.00019,28.4246,2,83.7875,12.0539,3
5.75505,1992,3,34.4954,3.26796,28.4598,2,32.648,1.31278,4
6.75232,1245,3,11.3687,-0.054537,28.4691,2,62.6941,8.93123,2
7.53147,1171,2,43.4752,2.18971,28.5422,2,48.4175,7.19047,4
11.2022,1436,3,108.091,-2.72788,28.6022,2,59.6167,4.07727,1
5.02577,1917,1,3.04183,-3.36385,28.624,2,65.7406,7.53149,4
6.55672,1789,1,44.6769,5.55501,28.649,2,59.8411,5.74586,3
5.63297,1571,2,27.1295,-0.380016,28.659,2,27.817,1.40146,4
6.76616,1024,3,27.9623,-4.96206,28.7003,2,38.8035,0.812564,2
7.90502,1833,2,25.7288,2.34494,28.7221,2,76.3798,1.35137,3
9.20252,1943,2,67.1694,3.05229,28.7352,2,77.7928,4.13804,4
10.1336,1868,3,117.392,-0.38223,28.7571,2,30.2278,12.3828,3
9.27108,1472,1,59.5511,2.1369,28.7907,2,79.1956,0.949025,1
9.25618,1580,1,101.614,8.83835,28.7942,2,60.8587,0.95452,1
10.3592,1622,2,85.7663,-4.69503,28.7956,2,40.4898,13.5555,3
8.2115,1587,3,78.9969,-1.70903,28.815,2,28.9942,7.40116,1
11.0907,1672,1,108.97,-4.97444,28.8197,2,24.1599,4.46482,2
11.4485,1879,3,110.405,-3.19785,28.87,2,87.2853,2.15793,4
11.0102,1727,1,98.3278,4.24547,28.8708,2,79.2606,1.15382,4
6.28259,1702,2,19.16,-1.03062,28.8737,2,46.2135,6.97283,2
10.7415,1698,2,117.743,1.37888,28.8776,2,26.6944,9.98075,2
9.14113,1391,3,44.6087,1.07738,28.9204,2,85.7313,6.81587,2
9.42664,1659,2,66.8702,9.11697,28.9309,2,51.1712,9.16326,1
11.4321,1821,1,118.452,0.764346,28.9359,2,40.1551,5.23216,4
11.7716,1250,1,90.9332,-0.186445,28.9428,2,79.4781,12.9233,4
9.73863,1698,2,108.941,-4.80395,28.9735,2,65.4104,8.43924,3
8.1534,1528,3,62.4277,5.99191,28.9811,2,37.5836,5.38458,2
8.23843,1733,1,51.5982,2.12629,28.9861,2,39.1842,2.83957,4
10.8338,1965,2,97.7605,6.85078,29.0118,2,42.0028,11.7291,2
10.7864,1086,2,111.908,-2.43094,29.0122,2,55.4608,9.40538,1
10.0025,1292,3,100.373,5.51332,29.0348,2,48.3826,2.37506,3
8.82468,1957,2,58.9224,0.775045,29.0616,2,39.9195,0.336608,2
8.70834,1274,3,88.153,-0.300616,29.1078,2,32.4623,14.7859,2
7.84375,1282,1,15.8051,8.98206,29.1557,2,68.3335,12.7128,4
7.90234,1383,1,73.5221,-3.16833,29.1625,2,22.6178,5.49499,1
10.8014,1223,3,105.109,2.30443,29.1823,2,67.3843,11.2172,1
6.95403,1319,3,14.4465,4.00177,29.1844,2,59.1407,3.03418,3
8.07294,1286,2,49.8532,4.68186,29.2454,2,83.033,12.9532,4
9.78661,1833,2,91.8436,-1.94738,29.2542,2,42.2059,11.2864,4
6.70696,1921,1,21.4838,9.76531,29.2558,2,78.0613,0.410951,3
9.40881,1002,2,104.765,2.34726,29.2789,2,28.5678,3.66789,2
6.95994,1091,3,44.247,9.85051,29.2969,2,85.3142,0.767669,2
12.0201,1752,2,115.151,2.50913,29.3632,2,36.3022,5.12843,4
10.0286,1559,3,28.0429,9.92489,29.3905,2,48.809,14.2285,2
5.75872,1740,2,6.32517,1.28469,29.3916,2,79.9919,0.838314,1
9.22332,1890,2,84.9145,-2.49146,29.4194,2,23.788,4.78999,1
8.49565,1328,2,27.777,5.95133,29.4306,2,63.9272,12.4664,2
10.2933,1043,3,70.1793,1.75557,29.4702,2,67.6709,1.70941,4
8.97761,1480,2,99.6243,0.87334,29.4816,2,22.9435,7.49452,4
6.09782,1453,3,39.8401,-2.99458,29.4825,2,53.4821,10.118,1
11.4894,1267,3,89.3331,-3.60731,29.5188,2,74.5394,6.62221,3
11.1148,1143,1,71.4364,-1.02673,29.551,2,60.8061,9.47748,3
10.8091,1140,3,49.7997,5.48807,29.6186,2,80.6115,5.2102,4
7.33514,1700,3,36.9325,-4.61365,29.6401,2,87.0393,8.12671,3
7.15811,1612,3,16.8964,-3.73866,29.6405,2,60.0734,1.28613,4
12.1578,1156,2,82.6905,4.5381,29.6593,2,79.2002,11.5099,3
7.77853,1379,3,28.962,2.06842,29.6601,2,47.4811,10.352,2
6.93574,1214,3,14.7505,-1.03585,29.6957,2,81.8302,11.2088,2
8.08417,1904,1,71.8276,5.89969,29.7024,2,34.0872,6.92566,1
6.10152,1319,1,15.5828,4.57865,29.7284,2,44.5588,1.02296,4
7.17815,1151,1,85.7192,-1.05611,29.756,2,77.8149,9.64518,3
10.1274,1401,1,78.1968,6.02009,29.7589,2,43.3233,11.979,2
11.2485,1022,2,109.361,-2.91722,29.796,2,77.6937,4.56335,1
12.101,1860,1,100.549,-1.49394,29.7986,2,86.9528,12.9096,2
8.93514,1378,2,116.903,-2.72358,29.8057,2,46.3526,8.6777,3
6.91506,1524,1,25.1023,5.45681,29.8512,2,32.4175,8.24308,1
7.09949,1492,3,60.9309,3.98511,29.9203,2,41.7647,5.96696,4
9.30576,1225,3,93.0606,5.53065,29.9224,2,70.4925,4.30183,2
9.7737,1170,2,80.6051,-1.14676,29.9671,2,61.8495,14.6738,2
10.3976,1572,2,104.803,7.06329,29.9739,2,29.3303,12.2623,1
